Rank,Symbol,Rating,Name,Score,3 Months Perf,Creation date
1562,MSFT,CCC-,Microsoft Corporation - Common Stock,96.842,8,1/28/2021
1563,RF,CCC-,Regions Financial Corporation Common Stock,96.818,45.06,1/23/2021
1564,DNB,CCC-,Dun & Bradstreet Corporation (The) Common Stock,96.79,-2.76,1/29/2021
1565,FMS,CCC-,Fresenius Medical Care AG Common Stock,96.718,-17.76,1/29/2021
1566,HTHT,CCC-,"China Lodging Group, Limited - American Depositar",96.635,1969.59,2/6/2021
1567,SYNH,CCC-,"Syneos Health, Inc. - Class A Common Stock",96.735,26.4,1/30/2021
1568,GGB,CCC-,Gerdau S.A. Common Stock,96.728,14.86,2/5/2021
1569,CAH,CCC-,"Cardinal Health, Inc. Common Stock",96.696,3.08,2/6/2021
1570,LU,CCC-,"Lufax Holding Ltd American Depositary Shares, two",96.637,11.04,2/4/2021
1571,AVY,CCC-,Avery Dennison Corporation Common Stock,96.72,16.75,2/6/2021
1572,Bkng,CCC-,Booking Holdings Inc. - Common Stock,96.627,17.73,2/4/2021
1573,JNJ,CCC-,Johnson & Johnson Common Stock,96.603,7.03,2/2/2021
1574,JKHY,CCC-,"Jack Henry & Associates, Inc. - Common Stock",96.604,-2.72,1/17/2021
1575,EMR,CCC-,Emerson Electric Company Common Stock,96.602,23.3,1/16/2021
1576,PCTY,CCC-,Paylocity Holding Corporation - Common Stock,96.602,7.24,1/27/2021
1577,PODD,CCC-,Insulet Corporation - Common Stock,96.597,9.4,1/22/2021
1578,ACGL,CCC-,Arch Capital Group Ltd. - Common Stock,96.568,7.13,2/2/2021
1579,JLL,CCC-,Jones Lang LaSalle Incorporated Common Stock,96.544,32.13,1/28/2021
1580,TEF,CCC-,Telefonica SA Common Stock,96.525,45.3,1/26/2021
1581,CGNX,CCC-,Cognex Corporation - Common Stock,96.516,20.26,2/3/2021
1582,LFUS,CCC-,"Littelfuse, Inc. - Common Stock",96.515,19.4,2/3/2021
1583,WAT,CCC-,Waters Corporation Common Stock,96.511,27.42,2/4/2021
1584,IEX,CCC-,IDEX Corporation Common Stock,96.505,5.1,1/20/2021
1585,XRAY,CCC-,DENTSPLY SIRONA Inc. - Common Stock,96.498,20.77,1/16/2021
1586,CPRT,CCC-,"Copart, Inc. - Common Stock",96.494,-7.23,1/30/2021
1587,OTIS,CCC-,Otis Worldwide Corporation Common Stock,96.538,0.6,2/2/2021
1588,ARMK,CCC-,Aramark Common Stock,96.486,26.02,1/13/2021
1589,AIZ,CCC-,"Assurant, Inc. Common Stock",96.482,5.72,1/31/2021
1590,BKR,CCC-,Baker Hughes Company Class A Common Stock,96.464,41.81,1/30/2021
1591,CMS,CCC-,CMS Energy Corporation Common Stock,96.661,-10.49,2/3/2021
1592,KDP,CCC-,Keurig Dr Pepper Inc. Common Stock,96.487,13.5,1/28/2021
1593,ANSS,CCC-,"ANSYS, Inc. - Common Stock",96.484,12.67,1/23/2021
1594,GWRE,CCC-,"Guidewire Software, Inc. Common Stock",96.433,13.8,1/26/2021
1595,AVB,CCC-,"AvalonBay Communities, Inc. Common Stock",96.432,16.4,2/4/2021
1596,MDLZ,CCC-,"Mondelez International, Inc. - Class A Common Sto",96.44,0.66,1/29/2021
1597,CIGI,CCC-,Colliers International Group Inc.  - Subordinate,96.415,31.67,1/25/2021
1598,LKQ,CCC-,LKQ Corporation - Common Stock,96.41,11.63,1/31/2021
1599,ORCL,CCC-,Oracle Corporation Common Stock,96.418,11.97,1/26/2021
1600,OTEX,CCC-,Open Text Corporation - Common Shares,96.231,15.49,2/6/2021
1601,CI,CCC-,Cigna Corporation Common Stock,96.431,0.97,2/5/2021
1602,MSI,CCC-,"Motorola Solutions, Inc. Common Stock",96.223,10.71,2/5/2021
1603,AXP,CCC-,American Express Company Common Stock,96.372,30.6,1/21/2021
1604,MPWR,CCC-,"Monolithic Power Systems, Inc. - Common Stock",96.371,2.92,1/29/2021
1605,AEM,CCC-,Agnico Eagle Mines Limited Common Stock,96.366,-14.67,1/31/2021
1606,AAPL,CCC-,Apple Inc. - Common Stock,96.349,11.8,2/3/2021
1607,FICO,CCC-,Fair Isaac Corproation Common Stock,96.45,8.55,1/31/2021
1608,RCI,CCC-,"Rogers Communication, Inc. Common Stock",96.254,8.96,2/1/2021
1609,TAL,CCC-,TAL Education Group American Depositary Shares,96.303,12.83,1/22/2021
1610,BUD,CCC-,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),96.278,16.51,1/28/2021
1611,SNY,CCC-,Sanofi American Depositary Shares (Each repstg on,96.22,-1.4,2/5/2021
1612,UHS,CCC-,"Universal Health Services, Inc. Common Stock",96.253,12.1,1/17/2021
1613,IDXX,CCC-,"IDEXX Laboratories, Inc. - Common Stock",96.218,5.13,1/26/2021
1614,TJX,CCC-,"TJX Companies, Inc. (The) Common Stock",96.224,26.84,2/3/2021
1615,SNPS,CCC-,"Synopsys, Inc. - Common Stock",96.208,13.82,12/3/2020
1616,OMF,CCC-,"OneMain Holdings, Inc. Common Stock",96.204,50.64,1/27/2021
1617,EDU,CCC-,"New Oriental Education & Technology Group, Inc. S",96.193,9.39,1/22/2021
1618,MSCI,CCC-,MSCI Inc Common Stock,96.176,1.69,1/20/2021
1619,PGR,CCC-,Progressive Corporation (The) Common Stock,96.171,-10.72,10/12/2020
1620,TMO,CCC-,Thermo Fisher Scientific Inc Common Stock,96.171,-6.65,2/2/2021
1621,ORLY,CCC-,"O'Reilly Automotive, Inc. - Common Stock",96.103,-0.22,2/6/2021
1622,GPC,CCC-,Genuine Parts Company Common Stock,96.055,7.37,2/6/2021
1623,UBS,CCC-,UBS Group AG Registered Ordinary Shares,96.172,13.86,1/21/2021
1624,EVBG,CCC-,"Everbridge, Inc. - Common Stock",96.118,1.18,2/3/2021
1625,FTS,CCC-,Fortis Inc. Common Shares,96.144,-2.25,2/3/2021
1626,BBD,CCC-,Banco Bradesco Sa American Depositary Shares,96.115,14.89,1/21/2021
1627,RMD,CCC-,ResMed Inc. Common Stock,96.101,-5.22,2/5/2021
1628,AZPN,CCC-,"Aspen Technology, Inc. - Common Stock",96.273,30.6,1/28/2021
1629,GIS,CCC-,"General Mills, Inc. Common Stock",96.136,-5.99,2/4/2021
1630,AMZN,CC,"Amazon.com, Inc. - Common Stock",96.061,-1.64,2/6/2021
1631,LN,CC,LINE Corporation American Depositary Shares (each,96.051,0.34,2/6/2021
1632,SO,CC,Southern Company (The) Common Stock,96.027,0.63,2/6/2021
1633,BCS,CC,Barclays PLC Common Stock,95.99,36.37,2/5/2021
1634,LSXMA,CC,Liberty Media Corporation - Series A Liberty Siri,96.006,11.74,2/6/2021
1635,PSA,CC,Public Storage Common Stock,96.001,-0.86,2/6/2021
1636,DOV,CC,Dover Corporation Common Stock,95.878,3.99,1/16/2021
1637,APTV,CC,Aptiv PLC Ordinary Shares,95.968,40.82,2/6/2021
1638,FNV,CC,Franco-Nevada Corporation,95.997,-19.19,2/6/2021
1639,ROST,CC,"Ross Stores, Inc. - Common Stock",95.95,27.41,2/6/2021
1640,AMT,CC,American Tower Corporation (REIT) Common Stock,95.926,-9.22,2/5/2021
1641,HON,CC,Honeywell International Inc. Common Stock,95.886,10.12,2/5/2021
1642,SWK,CC,"Stanley Black & Decker, Inc. Common Stock",95.844,-1.24,11/28/2020
1643,LW,CC,"Lamb Weston Holdings, Inc. Common Stock",95.844,19.76,2/5/2021
1644,PEP,CC,"Pepsico, Inc. Common Stock",95.825,1.86,1/29/2021
1645,BFAM,CC,Bright Horizons Family Solutions Inc. Common Stoc,95.748,11.01,2/6/2021
1646,td,CC,Toronto Dominion Bank (The) Common Stock,95.763,29.03,1/30/2021
1647,CTAS,CC,Cintas Corporation - Common Stock,95.736,1.58,1/26/2021
1648,LDOS,CC,"Leidos Holdings, Inc. Common Stock",95.711,18.57,2/2/2021
1649,LAMR,CC,Lamar Advertising Company - Class A Common Stock,95.683,18.56,2/2/2021
1650,BCE,CC,"BCE, Inc. Common Stock",95.65,7.59,2/1/2021
1651,MCHP,CC,Microchip Technology Incorporated - Common Stock,95.567,19.87,2/3/2021
1652,ROP,CC,"Roper Technologies, Inc. Common Stock",95.602,4.26,2/3/2021
1653,INTU,CC,Intuit Inc. - Common Stock,95.534,15.71,1/28/2021
1654,EPAM,CC,"EPAM Systems, Inc. Common Stock",95.651,10.29,1/3/2021
1655,CFG,CC,"Citizens Financial Group, Inc. Common Stock",95.597,44.18,1/30/2021
1656,DHR,CC,Danaher Corporation Common Stock,95.537,-3.94,1/29/2021
1657,VMW,CC,"Vmware, Inc. Common stock, Class A",95.495,3.78,1/24/2021
1658,STLD,CC,"Steel Dynamics, Inc. - Common Stock",95.527,17.45,1/24/2021
1659,CINF,CC,Cincinnati Financial Corporation - Common Stock,95.504,16.78,2/2/2021
1660,VOD,CC,Vodafone Group Plc - American Depositary Shares e,95.479,32.83,10/26/2020
1661,TXN,CC,Texas Instruments Incorporated - Common Stock,95.469,9.21,2/2/2021
1662,SBAC,CC,SBA Communications Corporation - Class A Common S,95.424,-10.68,1/20/2021
1663,DUK,CC,Duke Energy Corporation (Holding Company) Common,95.411,1.39,2/3/2021
1664,NVS,CC,Novartis AG Common Stock,95.352,6.47,1/16/2021
1665,CHDN,CC,"Churchill Downs, Incorporated - Common Stock",95.341,27.52,2/5/2021
1666,VZ,CC,Verizon Communications Inc. Common Stock,95.319,-5.49,1/27/2021
1667,GLIBA,CC,"GCI Liberty, Inc. - Class A Common Stock",95.319,4.86,2/2/2021
1668,JCI,CC,Johnson Controls International plc Ordinary Share,95.238,15.45,1/29/2021
1669,ZBH,CC,"Zimmer Biomet Holdings, Inc. Common Stock",95.003,15.55,1/15/2021
1670,DTE,CC,DTE Energy Company Common Stock,95.169,-1.73,1/26/2021
1671,APD,CC,"Air Products and Chemicals, Inc. Common Stock",95.163,-17.32,1/29/2021
1672,TCOM,CC,Trip.com Group Limited - American Depositary Shar,95.162,8.72,1/28/2021
1673,SHW,CC,Sherwin-Williams Company (The) Common Stock,95.154,-2.65,1/28/2021
1674,GOOG,CC,Alphabet Inc. - Class C Capital Stock,95.122,18.45,2/2/2021
1675,PG,CC,Procter & Gamble Company (The) Common Stock,95.139,-10.16,1/22/2021
1676,MPLX,CC,MPLX LP Common Units Representing Limited Partner,95.22,32.22,2/1/2021
1677,ETR,CC,Entergy Corporation Common Stock,95.11,-7.89,1/4/2021
1678,MXIM,CC,"Maxim Integrated Products, Inc. - Common Stock",95.137,12.54,12/2/2020
1679,BDX,CC,"Becton, Dickinson and Company Common Stock",95.087,8,11/3/2020
1680,WIT,CC,Wipro Limited Common Stock,95.069,22.79,2/4/2021
1681,PKI,CC,"PerkinElmer, Inc. Common Stock",94.967,1.7,1/31/2021
1682,CTSH,CC,Cognizant Technology Solutions Corporation - Clas,94.892,-0.49,12/10/2020
1683,CSX,CC,CSX Corporation - Common Stock,94.961,2.75,1/23/2021
1684,WPP,CC,WPP plc American Depositary Shares,94.958,33.35,1/9/2021
1685,LBTYA,CC,Liberty Global plc - Class A Ordinary Shares,94.915,27.14,1/4/2021
1686,HIG,CC,"Hartford Financial Services Group, Inc. (The) Com",94.482,28.02,1/19/2021
1687,SJM,CC,J.M. Smucker Company (The) New Common Stock,94.865,-3.99,2/1/2021
1688,UNP,CC,Union Pacific Corporation Common Stock,94.787,7.43,1/10/2021
1689,PFG,CC,Principal Financial Group Inc - Common Stock,94.776,26.51,12/11/2020
1690,NTES,CC,"NetEase, Inc. - American Depositary Shares, each",94.744,34.29,1/4/2021
1691,HCA,CC,"HCA Healthcare, Inc. Common Stock",94.795,27.65,1/16/2021
1692,LIN,CC,Linde plc Ordinary Share,94.721,2.72,1/15/2021
1693,EXC,CC,Exelon Corporation Common Stock,94.714,-1.45,1/26/2021
1694,ROL,CC,"Rollins, Inc. Common Stock",94.691,-10.82,1/25/2021
1695,EQH,CC,"AXA Equitable Holdings, Inc. Common Stock",94.57,16.15,1/21/2021
1696,KMB,CC,Kimberly-Clark Corporation Common Stock,94.438,-3.35,1/24/2021
1697,EVRG,CC,"Evergy, Inc. Common Stock",94.338,-0.27,11/7/2020
1698,BBVA,CC,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,94.279,80.99,2/3/2021
1699,TM,CC,Toyota Motor Corporation Common Stock,94.277,11.19,10/26/2020
1700,AJG,CC,Arthur J. Gallagher & Co. Common Stock,94.23,7.88,1/13/2021
1701,NDSN,CC,Nordson Corporation - Common Stock,94.221,-10.61,1/22/2021
1702,EQNR,CC,Equinor ASA,94.168,38.09,12/29/2020
1703,ZTS,CC,Zoetis Inc. Class A Common Stock,94.126,-5.87,1/14/2021
1704,eix,CC,Edison International Common Stock,94.196,0.57,12/11/2020
1705,dlr,CC,"Digital Realty Trust, Inc. Common Stock",94.133,-0.68,1/24/2021
1706,CM,CC,Canadian Imperial Bank of Commerce Common Stock,94.244,14.32,1/23/2021
1707,CABO,CC,"Cable One, Inc. Common Stock",94.109,6.58,2/1/2021
1708,MASI,CC,Masimo Corporation - Common Stock,93.963,4.2,1/26/2021
1709,VRSK,CC,"Verisk Analytics, Inc. - Common Stock",93.939,-5.03,1/19/2021
1710,MPW,CC,"Medical Properties Trust, Inc. common stock",93.896,10.52,1/27/2021
1711,LNT,CC,Alliant Energy Corporation Common Stock,93.62,-9.33,2/3/2021
1712,BHP,CC,BHP Billiton Limited Common Stock,93.391,36.17,2/2/2021
1713,ix,CC,Orix Corp Ads Common Stock,93.321,30.92,2/4/2021
1714,PHM,CC,"PulteGroup, Inc. Common Stock",93.535,8.22,2/6/2021
1714,NWS,CC,News Corporation - Class B Common Stock,93.068,14.36,2/4/2021
1715,GPN,CC,Global Payments Inc. Common Stock,93.066,14.03,2/5/2021
1716,MAA,CC,"Mid-America Apartment Communities, Inc. Common St",93.071,13.72,2/5/2021
1717,SRE,CC,Sempra Energy Common Stock,92.924,1.13,2/5/2021
1718,PBA,D,Pembina Pipeline Corp. Ordinary Shares (Canada),92.895,35.19,2/6/2021
1719,SYK,D,Stryker Corporation Common Stock,92.878,11.87,2/6/2021
1720,MDT,D,Medtronic plc. Ordinary Shares,92.838,10.96,2/6/2021
1721,CP,D,Canadian Pacific Railway Limited Common Stock,92.827,10.9,2/6/2021
1722,NEE,D,"NextEra Energy, Inc. Common Stock",92.63,-0.3,2/6/2021
1723,WST,D,"West Pharmaceutical Services, Inc. Common Stock",92.62,-1.5,2/2/2021
1724,UNH,D,UnitedHealth Group Incorporated Common Stock (DE),92.563,-6.61,1/15/2021
1725,ASML,D,ASML Holding N.V. - ADS represents 1 ordinary sha,92.504,37.57,12/29/2020
1726,CCK,D,"Crown Holdings, Inc.",92.385,1.92,2/4/2021
1727,KLAC,D,KLA-Tencor Corporation - Common Stock,92.331,24.32,1/1/2021
1728,TOT,D,Total S.A.,92.138,29.47,2/2/2021
1729,BEPC,D,Brookfield Renewable Corporation Class A Subordin,91.747,-48.98,1/27/2021
1730,mfc,D,Manulife Financial Corporation Common Stock,92.048,31.78,12/16/2020
1731,GRMN,D,Garmin Ltd. - Common Stock,92.085,5.34,2/4/2021
1732,DLTR,D,"Dollar Tree, Inc. - Common Stock",91.84,9.6,2/5/2021
1733,ASND,D,Ascendis Pharma A/S - American Depositary Shares,91.832,4.32,1/30/2021
1734,CMCSA,D,Comcast Corporation - Class A Common Stock,91.497,14.91,1/27/2021
1735,MMC,D,"Marsh & McLennan Companies, Inc. Common Stock",91.399,3.85,7/11/2020
1736,CNI,D,Canadian National Railway Company Common Stock,91.259,1.51,6/25/2020
1737,TFX,D,Teleflex Incorporated Common Stock,91.244,18.7,1/21/2021
1738,IQV,D,"IQVIA Holdings, Inc. Common Stock",91.241,8.55,1/13/2021
1739,JHX,D,James Hardie Industries plc American Depositary S,91.221,-18.41,1/11/2021
1740,AVGO,D,Broadcom Limited - Ordinary Shares,90.748,14.87,1/15/2021
1741,HSBC,D,"HSBC Holdings, plc. Common Stock",90.816,20.79,12/31/2020
1742,ERIC,D,Ericsson - ADS each representing 1 underlying Cla,90.262,0.9,1/20/2021
1743,COO,D,"Cooper Companies, Inc. (The) Common Stock",90.116,4.16,1/20/2021
1744,INFY,D,Infosys Limited American Depositary Shares,89.191,17.33,1/29/2021
1745,CBRE,D,CBRE Group Inc Common Stock Class A,87.814,28.98,2/1/2021
1746,SLF,D,Sun Life Financial Inc. Common Stock,88.399,11.21,11/3/2020
1747,NVO,D,Novo Nordisk A/S Common Stock,88.136,3.02,12/28/2020
1748,ECL,D,Ecolab Inc. Common Stock,87.934,6.72,9/3/2020
1749,CSGP,D,"CoStar Group, Inc. - Common Stock",87.929,0.19,10/22/2020
1750,PLD,D,"ProLogis, Inc. Common Stock",87.499,1.73,10/23/2020
1751,CERN,D,Cerner Corporation - Common Stock,86.914,-0.16,1/23/2021
1752,EQIX,D,"Equinix, Inc. - Common Stock",86.804,-5.05,7/6/2020
1753,ADI,D,"Analog Devices, Inc. - Common Stock",86.027,7.82,1/19/2021
1754,ALC,D,Alcon Inc. Ordinary Shares,85.094,5.06,12/18/2020
1755,ADM,D,Archer-Daniels-Midland Company Common Stock,82.607,2.92,2/3/2021
1756,ITW,D,Illinois Tool Works Inc. Common Stock,82.263,-3.45,7/11/2020
1757,LYG,D,Lloyds Banking Group Plc American Depositary Shar,77.058,40.7,1/22/2021
1758,AMX,D,"America Movil, S.A.B. de C.V. American Depository",73.666,41.48,1/19/2021
1759,PNC,D,"PNC Financial Services Group, Inc. (The) Common S",72.255,36.95,1/24/2021
1760,UN,D,Unilever NV Common Stock,55.901,-0.41,1/2/2021
1761,googl,D,Alphabet Inc. - Class A Common Stock,41.648,2.4,6/24/2020
